id,name,trusted,open_vacancies
3027979,"Media Works",1,2
3029205,"ENTREGA, федеральный сервис доставки",1,1
3032662,"Радуга Вкуса",1,1
3035777,"МосИнжПроект",1,1
3038686,"ФГБНУ ВНИРО",1,1
3039084,"Рязанский завод металлокерамических приборов",1,1
3039549,"Тяжеломов Андрей Алексеевич",1,1
3041166,"INVO Group",1,1
3041523,"Орион Система",1,1
3045328,"ГАУЗ ОИМЦ",1,1
3049211,"Аналитика М",1,1
3054215,"Еникова Надежда Владимировна",1,1
3059593,"Фадеев Александр Валерьевич",1,2
3060194,"Айтигенио",1,1
3061461,"ГРК АМИКАН",1,1
3063801,"АЛЬФА-СТАФФ",1,1
3066066,"Грэйт",1,1
3069197,Blogman,1,1
3072430,"Продюсерский центр Михалева",1,1
3075451,"МэпДэйта",1,1
3077619,"C Teleport",1,3
3079285,"АЙ-ТИ-РЕШЕНИЕ",1,1
3085215,"АРМЕД",1,1
3086591,"Диджитал медикэл оперейшнс",1,2
3088203,"Передовые Решения",1,1
3088844,"La Tomatina",1,1
3089430,"Black Acorn Labs",1,1
3089830,"ПИК-БРОКЕР",1,1
3090754,"ГБУ Безопасность дорожного движения",1,1
3094338,"Институт прикладных экономических исследований РАНХиГС при Президенте Российской Федерации",1,2
3094855,"ФГБОУ ВО МГТУ СТАНКИН",1,1
3101894,"Библиотека информационных моделей",1,1
3101919,"HR - агентство Detkin&Co",1,8
3101947,"Обувная Фабрика Ромер",1,1
3103541,"Служба автоматизации бизнеса",1,1
3103680,"ТРО Ваш Дом",1,1
3104322,Money4leads,1,1
3105144,GEOSPLIT,1,1
3105935,"Рост",1,1
3112665,"ЛЕНГАЗСПЕЦСТРОЙ",1,1
3112915,"Синтегро консалтинг",1,1
3116230,"SalesUp-system integrator",1,1
3116863,MedPoint24,1,1
3118307,"Проект Системы",1,1
3121319,"ДЖИ М ВАЙ Консалтинг Групп / GMY Consulting Group",1,1
3123750,"Онпик",1,1
3124807,"Esteranex Development LTD",1,1
3129027,"Центр финансовых технологий Базис",1,2
3132641,"Артеко",1,1
3133610,"ПрограммСистемс",1,10
3133703,"ВИСТАРОС",1,1
3138628,"Аналитик Эксперт",1,1
3140842,"Шпак Виктория Сергеевна",1,4
3140989,"Инвариант",1,1
3142200,"Спопат",1,1
3144605,"АвтоЭксперт",1,3
3145632,"Артэко",1,1
3145972,"ДЖИ БИ СИ ТИМ",1,1
3146407,"СофтИнвент",1,2
3148609,Zaauto,1,2
3150175,"ФГБУ Авиаметтелеком Росгидромета",1,1
3150939,"ЧЕМПИОН",1,1
3151065,"First data",1,2
3151408,"Ассоциация IPChain",1,1
3151933,StarOfService,0,1
3153917,"СтокКэпитал",1,1
3155203,"Басина Алина",0,1
3156187,"Аргон",1,1
3158664,"Сайберникс",1,1
3160340,"Квиз Лаборатория",1,1
3169226,"Мельниченко В.И. Производственный комплекс Серышевский",1,1
3172338,"Сеть гипермаркетов Hello!",1,1
3172478,"УВД по СЗАО ГУ МВД России по г. Москве",1,1
3175905,"Королев Максим Геннадьевич ",1,1
3176106,"Айпийсофт Казахстан",1,1
3178215,"Перспектива",1,1
3178909,"Аппекс",1,1
3180778,"Orient Finans Bank",1,1
3181224,"Цифровой Дискаунтер №1 Инвайт",1,1
3183817,"РАЦИОНАЛЬ",1,1
3185191,"Аналитические программные решения",1,1
3185637,SIROCA,1,1
3186909,RedFriends,1,1
3188768,AromaParadise,1,1
3189417,"IK GROUP",1,2
3193815,"Системная интеграция",1,1
3195300,QuantNet,1,2
3196854,"МВС ГРУП",1,1
3197321,"Кузница Кадров",1,4
3199358,think-cell,1,2
3201677,"Импакт Капитал",1,1
3202465,"Паровой Е.С",1,1
3202769,"ДЖАСТ ВОРК",1,2
3203124,Sibdev,1,1
3208153,"Ладога Системс",1,1
3208898,UGOL,1,1
3208935,"ЕРКЦ",1,1
3215549,STOREFIX,1,1
3216075,"ЭпикКейс",1,1
3218811,"Фродекс",1,1
3220349,"УВМ-СТАЛЬ",1,1
3224049,"Грин Лайн",1,1
3227397,Alfacash,0,1
3228402,"ДЕВХЭД",1,1
3229175,"Linked Helper",1,1
3229579,"ЛимКорм",1,1
3231160,DMTAY,1,1
3231559,"Мой Класс",1,1
3231834,"Талмер",1,1
3233129,"Smart Idea Group",1,1
3233356,"Рэд",1,2
3233751,"Каршеринг Руссия",1,1
3234044,"ЛОРЕН ПЛЮС",1,1
3234127,"МАГУС",1,1
3237630,"Jing Technology",1,2
3238238,Microinvest,1,2
3239351,"Anchous Drive Recruitment",1,3
3241835,GlazzAR,1,1
3244630,"Чек Офис",1,1
3245109,"РИЧ КЕМИКЛ",1,1
3248784,"ГК ТюмБИТ",1,2
3250608,"Naiton Group",1,2
3251522,"Кулон",1,1
3252466,"ZigZag Group",1,5
3255625,"Егорьевск-обувь",1,1
3255952,"Matryoshka Games",1,1
3256883,"Урал - Табак",1,1
3258278,"БЮРО БИЗНЕС-РЕШЕНИЙ",1,1
3266787,FinFort,1,2
3266823,"Tango Me",1,3
3275479,"Гемма Интернейшнл",1,1
3280416,"Цифровые привычки",1,8
3281129,Gridpix,1,1
3282617,"Ильченко Игорь Александрович",1,1
3284651,"Решение",1,2
3288047,Affinity,1,1
3288469,i-Link,1,1
3289413,"Assaia International AG",1,2
3291084,"HRC Recruitment Company",1,1
3291717,Prophet,1,1
3292790,Nord.Codes,1,3
3292820,"СМТР",1,1
3294574,Xiaomi,1,1
3297737,"Waxa Shop",1,2
3298120,"BF Group Inc",1,1
3298991,"АКДев Групп",1,1
3303267,"НИИ ИКТ",1,1
3307635,"Байкеев Артур Альфредович",1,1
3313096,"Мобиле",1,1
3315149,"Константинов Никита Андреевич",1,11
3317421,"Кор12",1,1
3318311,Varwin,1,1
3319598,DataFork,1,1
3320111,"Айсиэм",1,1
3330917,"Институт экономики и развития транспорта",1,1
3332607,"Группа компаний ФИНИНВЕСТ",1,1
3332658,"ИМТЭК",1,1
3333270,"Voodoo Rocks",1,1
3333736,"СтройТеремГрупп",1,1
3337555,"A3F Group",1,2
3340820,"SG Restaurants",1,1
3342250,"ReTech Labs",1,3
3343791,"Ярко",1,1
3344653,UnitPay,1,3
3345543,"Content Service",1,1
3347970,"Codologia, г. Хабаровск",1,1
3348343,"Davr BANK",1,1
3348647,"Московский Центр Финансирования",1,1
3348977,"Букреев Александр Павлович",1,1
3349146,"ФГБУК Роскультпроект",1,1
3353863,"ВР РУС",1,1
3359101,"Московская академия народного хозяйства и государственной службы",1,1
3360547,"Technologic ASBT",1,2
3360790,"АНЛЕС",1,1
3360951,"Милагра",1,3
3361810,"Торговая сеть Океан",1,1
3362417,"ГЛОБАЛТРАК МЕНЕДЖМЕНТ",1,3
3363296,"Корпорация ЭКОПОЛИС",1,1
3367342,AIPeople,1,3
3367886,"AYA Group",1,1
3371066,"Курило Наталья",0,4
3372477,"Nordcurrent Odessa",1,1
3380507,AppQuantum,1,3
3392566,"ВЕКТОР-К",1,1
3398823,"УК Группа Мета",1,1
3401168,"AML Corporation Limited",1,1
3403401,"Тумарев Юрий Александрович",1,3
3404532,"HR Consulting",1,1
3407831,"Курс",1,1
3409641,"Быстров Руслан Дмитриевич",1,1
3428613,"Скрытый пул",1,2
3437175,"Новый элемент",1,1
3442638,FITTIN,1,1
3443196,"WT CB",1,1
3445093,"СЕВЕРГРУПП МЕДИЦИНА",1,1
3456725,Greenway,1,3
3457919,"ТД Решение",1,1
3458388,"Genius Sports",0,1
3460412,"Технология света",1,1
3463100,"Менсор Групп",1,1
3469911,"Eclipse Digital Studio",1,2
3474648,SharesPro,1,1
3476206,"Генезис блок",1,2
3494073,"ВЕСТА",1,1
3494776,"ГБУ Пензенской Области Безопасный регион",1,2
3495295,"Высокотехнологичные Розничные Решения",1,4
3497104,"ДН.ру",1,7
3497676,"Лендсбэй",1,1
3500758,"Доронин Кирилл Леонидович",1,1
3506796,"Борзенко Артем Александрович",1,1
3506845,Amigoweb,1,2
3507672,M-soft,1,2
3508081,"Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации",1,5
3508261,"СК ИнжПроектСтрой",1,1
3511203,"Digital-агентство kvokka",1,1
3516969,"BUSINESS STAFF",1,1
3517273,"Севостьянов Герман Дмитриевич",1,1
3518049,"Школа программирования и робототехники Пиксель",1,1
3519219,"Software Consulting Solutions",1,1
3520239,M1-SHOP,1,2
3521864,"Anyday Group",1,1
3523772,2050.Digital,1,4
3523916,"Кубэкс Рус",1,1
3530306,"БОЛЬШАЯ СТРАНА",1,2
3535339,"Antek AAD",0,1
3536900,"Платформа ОФД",1,5
3537780,"Раймс Мьюзик",1,2
3539265,"Ай Ти Сервис",1,5
3541670,"OMG Kazakhstan",1,1
3542906,SpectrumData,1,9
3544865,ABCstaff,1,1
3547364,"Роксор",1,1
3549219,"ФКУ Центр по обеспечению деятельности Казначейства России",1,1
3549776,"Дата 3 Консалтинг",1,1
3551642,"ТРАМОНИ",1,1
3555320,"Прогматик Лаб",1,1
3555596,"Веб Фокус",1,1
3556045,"ПИК-Индустрия",1,1
3556368,"Половинкин Иван Иванович",1,1
3556746,UpNest,1,1
3557779,"БАНКОРП",1,1
3562949,"Lucky Hunter",1,1
3568110,Contextov,1,1
3569117,"ГОЛДЕНГУС ИНТЕРНЕШНЛ",1,1
3574624,"Спутник НПР",1,2
3578764,"UNIQUE FRAMES",1,1
3580647,Tizzi,1,1
3586892,"ЕГЭLAND (ИП Филатов Александр Дмитриевич)",1,1
3588767,"Система Геткурс",1,9
3590333,"Маркетплейс-технологии",1,2
3590715,"Менеджер локаций",1,1
3592447,"Xometry Europe GmbH",1,1
3593255,"Теин Виталий Александрович",1,1
3597071,"RU Hunters",1,1
3598220,"Нова",1,2
3606468,"Lux Comfort",1,1
3607503,ZMG.KZ,1,1
3607875,"Рациональная Автоматизация",1,2
3611406,"Новые Технологии",1,1
3611843,"Электронный Кассир",1,2
3613391,"Гастромаркет",1,1
3613655,"Даймэкс",1,1
3613700,"ТК Хороший Вкус",1,1
3614638,Hotmaps,1,2
3614747,"Областное государственное бюджетное учреждение Челябинский региональный центр навигационно-информационных технологий",1,2
3619638,"Юров Денис Николаевич",1,2
3621891,"Фермерское хозяйство Родные ладони",0,1
3628184,"EUROPHARMA, ТМ (ТОО AK NIET GROUP)",1,3
3629709,"Коркласс",1,5
3629847,"Верме",1,1
3630968,"Центр цифрового развития",1,3
3633134,"Федчин Антон Сергеевич",1,1
3634424,"Ростелеком Контакт-центр",1,1
3636503,"Изи Суп",1,1
3637281,"Kash APP",1,1
3639973,"Safia кондитерский дом",1,1
3640323,"ДНK Система",1,1
3640747,"Большое дело",1,1
3646055,"Премьер-Консалт",1,3
3648408,"Волошин Олег Валентинович",1,1
3649466,"Кубышка-сервис",1,1
3649870,"Right Line",1,3
3654122,"Десенчери",1,1
3655622,"Стратфорд Глобал",1,1
3661282,"ЧП DELTA-C",1,1
3661651,"Галкин Артем",1,1
3665152,"Брефи маркетинг",1,1
3673865,"Калистратов Олег Геннадьевич",1,1
3676644,Domeo,1,1
3678774,"Трули Сошиал Геймс БиУай",1,1
3681592,"Финансовый университет, Финуниверситет",1,1
3685701,"Пицца Пенза",1,1
3688270,Teleport,1,2
3691220,Mego.travel,1,5
3691233,"ФГУП НТЦ Орион",1,2
3692264,"Каберг Шуц",1,1
3693376,"Истбэнк Технолоджиз Европа",1,1
3695279,"Ринкон Менеджмент",1,1
3697619,"Планета для тебя",1,2
3698102,"Диатех",1,1
3698181,"САЛАИР",1,1
3699206,"Isker Capital",1,1
3700566,"УК Городской Рынок",1,1
3702522,"Ракета",1,1
3702751,"Эверест",1,1
3707634,"АМ-интеллектуальные технологии",1,1
3715452,"Integral Petroleum SA",1,1
3719126,"Единая Информационная Система ЖКХ",1,1
3720699,"Интеллект-Технологии",1,1
3721061,"Делис Инфо",1,1
3722189,Code4U,1,1
3723516,"ARNAY PARTNERS",1,1
3725426,"Ресурс Менеджмент",1,1
3727908,"Школа больших данных",1,1
3730486,"FORTA (ООО НИКТЭК)",1,3
3730590,Fido-Biznes,1,1
3730831,"Dostavista Global",1,3
3731347,"Онлайн-школа Тетрика",1,1
3733111,"ГБУ НО Уполномоченный МФЦ",1,3
3739629,"С+С",1,1
3742641,"Системы оптимизации",1,1
3743535,"Super Brands",1,1
3746122,INDEV,1,1
3751774,"Дигитеум",1,1
3753981,LOFT,1,1
3754394,"Университет искусственного интеллекта",1,1
3765831,Neuro.net,1,4
3773810,"Мегаклиника",1,1
3777492,"Сфера",1,1
3777623,"In Game",1,1
3777957,"Profilance Group (ИП Страмоусов Марк Петрович)",1,1
3778538,"НОВЫЕ ТЕХНОЛОГИИ",1,1
3782259,"Ростелеком - Розничные Системы",1,2
3794560,"Интем Лаб",1,2
3795484,Detego,1,2
3795939,"UmPRO (УмПРО)",1,1
3801026,"Эрсквад",1,1
3822645,"ИТ-ЛИНК",1,1
3822963,"Виртуализация ИТ",1,1
3826014,"Синэт",1,1
3826533,"BAZIS DIGITAL",1,1
3827157,"МИР ДАННЫХ ИТ",1,4
3828175,Tech5,1,1
3832491,"Mogo Kazakhstan",1,1
3840855,"Опанасенко М.С",1,1
3842701,PicsArt,1,1
3844406,"Учебный центр ИНВЕКА",1,2
3845543,"Школа программирования Kodland",1,5
3847358,"Boss Kids",1,1
3847717,"АНО ТРК ГОРА БЕЛАЯ",1,2
3849407,"Иванов Сергей Дмитриевич",1,1
3854170,DataData,1,1
3854473,"Ю.Би.Си",1,2
3855672,"Группа компаний ААА",1,1
3856380,"Эльбрус",1,3
3857563,"ИТ-Сворм",1,2
3857834,"Икс-ком Нева",1,1
3860738,"АВАНГАРД",1,1
3863113,First_Line,1,2
3864536,"Брискли",1,1
3865808,"Код Подбора",1,2
3865831,"Центр инновации, технологии и стратегии",1,1
3869231,"ЕРП ЦЕНТР",1,1
3873706,"Холден",1,1
3873828,"Индиго",1,1
3875620,CASTLE,1,1
3877217,"Базис Телеком",1,1
3877300,"Евротон",1,1
3879055,"Э-Моушен",1,1
3879484,"Бизнес солюшинс лаб",1,1
3879758,Proglib,1,2
3881451,"Городской Транзит",1,1
3882315,"Ит",1,1
3882649,AlbaWeb,1,1
3882733,"Финтех Айкью",1,4
3885744,"МТС-ТОРГ",1,1
3885927,Autobidmaster,0,1
3888115,"Маркетинговые Технологии",1,1
3890345,"Reelmotion games",1,1
3891520,"Уника Кредит",1,1
3891965,"NVI Solutions LLC",1,1
3899320,"ФГБУ Федеральный институт оценки качества образования",1,1
3900921,"Институт Развития Персонифицированных Систем Управления",1,1
3901381,"Sirius kids",1,1
3905902,"Правое Полушарие Интроверта",1,1
3906091,VIZART,1,1
3906383,"Мебель Спрос",1,1
3906724,"Телетайп",1,1
3909076,"Takeoff Staff",1,1
3911039,"Resultat GmbH",1,1
3911614,"CMC Technologies",1,1
3913941,"Hookah Service BigMaks",1,1
3918144,"L3 Technologies",1,1
3919105,"Радиозавод",1,1
3921960,"B10 Consulting",1,1
3926440,Zonesmart,0,1
3928882,Verenia,1,2
3929969,"Crocos (Крокос)",1,3
3930814,"Abelohost BV",1,2
3931016,"Эрвью",1,1
3931801,"Finflow Software Solutions",1,2
3932294,"ЭССАН-Лифтэк",1,1
3933398,"Ремнев В.Н.",1,1
3934963,Coins.ph,1,1
3944535,"Эсакор",1,1
3944551,"Строй-Дом",1,1
3945026,"Мега Софт",1,1
3945758,"НТК-Трейд подразделение г. Нижний новгород",1,1
3949532,"Главный информационно-аналитический центр МВД России",1,1
3949847,"Планета iPhone (ИП Бульгин Константин Андреевич)",1,1
3955334,"EAST-WEST INVEST",1,1
3956819,"АНО Проектный офис по Развитию Туризма и Гостеприимства Москвы",1,1
3956850,Recode,1,1
3960873,"АЙТИ ЛИГА",1,1
3962825,"Интернет-студия Малевич",1,2
3967604,ShinSale,1,1
3972541,"ПК Красота и Здоровье",1,1
3973354,"Астарт",1,1
3976036,"Студия Павла Яковлева",1,2
3981703,"СофтКорп",1,9
3981856,Leviossa,0,1
3981907,AWWCOR,1,4
3984670,"Global Tech Assistance ТМ WCH Service Bureau",1,1
3985269,TopHunter,1,4
3986324,"Опора",1,2
3986506,"Фазум",1,1
3989429,"СТО ПРОДАЖ",1,1
3991678,Mercuryo,0,1
3992497,"Синякин Виктор Владимирович",1,2
3994724,effortel,1,2
3996374,"Лаборатория Инноваций",1,2
3997329,"Инвестстрой",1,1
3997716,"Совкомбанк Лизинг",1,1
3999455,"Первая Уральская залоговая компания",1,1
4001644,"Кудрявцев Артур Олегович",1,1
4018658,"ИНКОМ-СОСНЫ",1,2
4021186,"Научно-исследовательский институт безопасности труда в металлургии",1,1
4024372,"НТЦ ПромТех",1,1
4027039,"Инспекция Федеральной налоговой службы по Советскому району г. Самары",1,1
4031818,"Информационные Технологии",1,2
4033013,"ГК INKOM",1,1
4039388,"Табыш",1,3
4045390,"Мой бухгалтер inc",1,1
4050076,"Red Rift",1,2
4057780,"Цифроматика",1,1
4064360,HintHero,1,1
4066266,"ЛАЙТХАУС",1,1
4067563,"НЬЮЛЭНД технолоджи",1,1
4069769,"МАР Солюшенз",1,1
4070198,"Вишерасофт",1,1
4070788,"ЗаймОК",1,1
4071104,"РусГазБурение",1,1
4071112,"БрейнФорс",1,1
4072233,"Борисоглебское",1,1
4076399,"Baraholka Express",1,1
4077625,"Next IT Kazakhstan",1,1
4078643,"Лёд Диджитал",1,1
4079534,"К1М",1,1
4085925,Unipark,1,1
4093586,"Ruijie Networks",1,1
4093797,"КерриерХ",1,1
4094878,"Ясюкевич О. В.",1,1
4096634,"Марико",1,3
4097048,"ГБУЗ Владимирской области Медицинский информационно-аналитический центр",1,2
4100137,Tripment,1,2
4100172,"Дабл А",1,1
4100592,"Smart Remont",1,1
4102598,"Клуб Приключений",1,1
4104743,"Профит М",1,1
4105071,"НИР",1,1
4105707,"Норд Клан",1,1
4108101,MOBILITY,1,1
4110289,"DWI Consulting",1,1
4110520,"Керамакс",1,1
4110918,"Юниты",1,1
4111904,"TEQ World",1,1
4112759,"Лаборатория Наносемантика",1,2
4114252,"Бюро судебного взыскания",1,3
4114634,"Питерстроймонтаж",1,2
4119148,"Аналитические решения",1,2
4125007,"Диджитал Лайн",1,5
4125118,"Прототех",1,1
4128065,"Online-Школа Создания Видео",1,1
4130687,"ГАУ РБ Молочная кухня",1,1
4135745,"Факторинг Плюс",1,1
4136958,"Ресторан Аджикинежаль",1,1
4137383,"ОГКУ Региональный земельно-имущественный информационный центр",1,1
4137942,"Процессинговая Компания Пэйтерра",1,1
4140698,"Лига Кода",1,1
4146136,"ЭйКей софт",1,1
4151200,"Метр Квадратный",1,9
4160243,"E TOUZI LLC",0,1
4163326,"4ФРЭШ",1,1
4163368,"M3 Global Research",1,1
4165571,"Экомаркет.Ру",1,1
4166788,"Биллинговый центр",1,2
4168061,"Сислинк Этп",1,2
4177614,"ДИБИЭЙ",1,1
4178491,"True Sales Soft",1,1
4179286,"Molnia Electronics",1,1
4179471,"ФИНЭКСПРЕСС",1,1
4179986,"MEROS CORPORATION",1,1
4183316,"Морозов Михаил Владимирович",1,1
4186771,"ЭНЕРГИЯ",1,1
4201866,"Побережнюк Алексей Константинович",1,1
4202950,"Интелкон",1,1
4205067,"The Transport Hub",1,1
4209491,"Смак-Султана",1,1
4212624,"HJ Company",1,1
4216864,"Константа",1,1
4219270,"МТ-Групп",1,1
4227678,"ФармаТ",1,1
4231118,Obalor,1,1
4231924,"ГКУ НСО Хозяйственное управление",1,1
4232036,"СберЛогистика",1,3
4236012,MTRENDO,1,1
4236150,"R2 Робототехника",1,1
4236254,IPLUS,1,1
4240691,"ЭВО Электроникс",1,1
4243199,Messaggio,1,1
4244954,"Вьювбокс",1,1
4251264,"Центр Развития Портовой Инфраструктуры",1,1
4256025,"Си Дата Лаб",1,1
4257438,"Мухин Игорь Александрович",1,1
4263769,"РСТ-ЭНЕРГО",1,2
4269199,Welbex,1,1
4274491,"СНК",1,1
4276001,AgriTask,1,1
4284989,Mediata,1,1
4287981,InCountry,0,2
4295296,"Софтвайс",1,3
4302352,"АБИСофт",1,1
4307223,"ЦЕНТР ТЭ",1,1
4316373,"Кортекс",1,3
4319336,"Умный Мир",1,2
4319710,"Бариста-Сервис",1,1
4325575,"Сотрудник",1,1
4326167,"Пауэр Тех",1,3
4328277,"Лантан",1,1
4330957,"Фином Технологии",1,1
4333433,"ФРОМТЕК",1,1
4335260,"Сметанин Владимир Анатольевич",1,1
4338932,"SoftLab NS",1,1
4339153,MaxinAI,1,2
4340314,"FINCH Mobile",1,1
4340518,"Джиэсэм Кемикэл",1,1
4341819,"Сибдиджитал",1,1
4346163,"ДИДЖИ ТЕХ",1,1
4347484,"БИР МИР",1,1
4348469,MPI,1,4
4350115,"Карт-Бланш",1,1
4352900,"Thomas Teleservice TTS GmbH & Co KG",1,1
4354079,"Гром-Ит",1,1
4354272,"Americor Funding Inc",1,1
4356509,Grepit,1,1
4357805,"Белгослес",1,1
4359058,"Промокрот Раша",1,1
4360052,"Decor House",1,1
4365104,"Пилот Авто",1,1
4369792,"Виллетта",1,1
4373268,O.Vision,1,1
4378053,Xdev.team,1,5
4378669,"SEO Rocket",0,1
4381462,"Кометрика",1,4
4382297,"МАГ Девелопмент",1,4
4384355,"Тактика",1,1
4387544,"Пронто Телеком",1,1
4387975,"Мосин Павел Александрович",1,1
4390465,"Манзони",1,1
4394412,"Arkada Web Studio",1,1
4395554,"Трэйд Систем Кодинг",1,1
4398917,"Соловцова Валентина Александровна",1,1
4402894,"Финолаб.Ру",1,1
4403100,"22 Век Плюс",1,1
4406212,"Интернет Солюшн",1,1
4406382,"Центр развития ИКТ Министерства здравоохранения РУз",1,1
4409305,"MP Recruiting",1,1
4411432,"Скатаев",1,1
4417750,"Патентное бюро Железно",1,1
4418058,"Сидгияев Виталий Исраилович",1,1
4420523,"Cellar door",1,2
4420869,"ПБ Солюшнс",1,1
4421779,"Микрофинансовая организация «TAS FINANCE GROUP»",1,1
4422327,"Quiet Media",1,1
4423378,"D.G. Techlink LTD",0,1
4423636,"Дельман Дарья Олеговна",1,1
4426355,QZhub,1,2
4428481,"AGILE MEDIA",1,1
4431221,"Авто-Траст",1,2
4431300,"Hype Auditor",1,1
4431479,"ИТ Гильдия",1,1
4437201,DATS.TEAM,1,4
4438206,"Руна-Сервис",1,1
4439053,"Экспресс Офис (г. Тула)",1,1
4443064,"Atlas Chain",1,1
4445650,"Трудова Е.В",1,1
4445673,"Пегасис",1,1
4446516,"ПРОГРЕСС АГРО",1,1
4446629,4people,1,6
4448694,"МЕРТЕХ",1,1
4451288,DPRG,1,1
4451443,"НитТех",1,2
4455963,ICVR,1,1
4456441,"Hunt For You",1,3
4457418,"ГК Эксперт",1,1
4457782,BookedBy,1,2
4460129,"Юнайт-Девелопмент Групп",1,1
4460664,"Senteo Inc",1,2
4462187,"Технология",1,1
4465875,Skyori,1,2
4469245,"HALDMAR SERVICES Kazakhstan",1,1
4471349,LuckyGroup,1,5
4473088,"Мозг - аналитическая система для ресторанов",1,2
4475064,"Навексофт",1,1
4478178,"Curly Brackets",1,1
4480307,"Азбука-Техники",1,1
4481373,"ГКУ КК ЦЗН Абинского района",1,236
4482717,"8й Мост",1,1
4482983,"Витасмарт",1,2
4484023,"Семейные Традиции",1,1
4487593,"АйТи-ЭйчАр Девелопмент",1,1
4489322,"Ай-Ти Сервис",1,1
4490324,"Апптимизм",1,1
4494068,"K 9",1,2
4494251,"Дафт Тобакко",1,1
4495459,"Энергон",1,1
4495978,"Шар-Холдинг",1,1
4496431,"СБЕРАВТО",1,1
4499018,"Чебанов Иван Александрович",1,1
4499657,"Фуд Продукт",1,1
4500387,"Игнатьев Алексей Михайлович",1,1
4504786,Qip.ru,1,1
4505762,"Цифровая Жажда",1,2
4508212,"Бушинская Виктория Сергеевна",1,1
4508336,"HR Development",1,18
4509259,"НТЦ ЕЭС Информационные Комплексы",1,2
4513614,"Synel Software Development",1,1
4513769,"Фикс Групп (Тех-КРЕП)",1,1
4514988,"Ammer Capital",1,1
4516668,"АйТи Сервис",1,1
4517342,"ГАММА",1,1
4518386,"МОДИМИО",1,1
4519435,"Финансовый консалтинг",1,1
4525885,"CLICK LEAD",1,2
4527132,"Порядок",1,1
4527282,"Kemel technologies",1,1
4530099,Mediante,1,1
4536983,BRAINTOP,1,1
4537377,"Неотерика Рус",1,1
4539882,"ТД Электрокомпонент",1,1
4542052,"АНО ДПО Учебный центр Лидер",1,1
4542291,"United Grid",1,2
4542370,"Электронная экономика",1,1
4544421,Municorn,1,2
4546871,"БЭХЭТ",1,1
4547074,"Таливенда",1,1
4553104,Binance,1,2
4553287,"I Of Providence",1,1
4554227,"Кувшинов Алексей Вячеславович",1,1
4554457,"Про Ай-Ти Ресурс",1,1
4556177,"АКСИОМА",1,1
4556194,"ЧП COLD DIVISION",1,1
4562612,"АйтиСмартФинанс",1,7
4563682,"Premix Pro",1,1
4564053,"Hello Bali Beautiful",1,1
4565267,"Авиапредприятие Газпром авиа",1,1
4565326,FARTEC,1,1
4566967,Molnia,1,1
4572506,"СевенТех",1,1
4572546,"Портал Юридических Услуг",1,1
4573853,Cube.js,1,2
4574784,EYECONWEB,1,1
4576193,"В12",1,1
4577988,"Карпов и Партнеры",1,1
4578272,"ОРДА",1,1
4578759,Natix,1,1
4579344,"WOLA - Языковое Сообщество",1,1
4583660,Recrutoman,1,1
4584019,"Premium Device (ИП Мазманов Марк Каренович)",1,1
4592660,"Империя кадров",1,1
4594479,"Компания по рефинансированию ипотеки Узбекистана",1,1
4596113,"Фабрика Решений",1,3
4596592,"Владимирская книжная типография",1,1
4598449,"ЮТЕНОМ",1,1
4598746,"Эмбедика",1,3
4602050,"Апэрбот",0,2
4604238,"Юмагужина Ралия Махмутовна",1,1
4605407,"Спутник",1,4
4606415,HintLab,0,1
4609697,"ITEX Partners",1,1
4612153,"Информационно-медицинский центр",1,3
4612450,Emirex,1,1
4613654,"ОДЖИ ТРАНС",1,1
4613788,"Имиктех",1,1
4615335,"Lincoln Labs",1,2
4616007,"XAK pro",1,1
4617256,"Плотников Виталий Геннадьевич",0,1
4617722,"Nakusi Games",1,7
4620335,"Микрокредитная Компания Диджитал Мани",1,1
4621106,"Ар Софт",1,4
4621432,"Smart Apartment Data",1,30
4622856,"ЮКОЛА-ИНФО Софт",1,1
4623486,"Центр Орбита",1,1
4623717,"Белоногова Мария Владимировна",1,1
4633289,"ФКУЗ МСЧ-74 ФСИН России",1,1
4641786,"DNA Team",1,1
4642772,"УК Близкие Горизонты",1,1
4643037,"Селляви",1,1
4643638,"Фреш Маркет",1,1
4644218,Flexhire,1,1
4645480,Stat4Market,1,1
4645581,"Адвокатское Бюро Асгард Московской Области",1,2
4647631,"Сити-Фарм",1,2
4648517,"Авс Аналитика",1,1
4649378,"E-COM PORTAL",1,2
4651161,"КОРЕАНА",1,1
4652608,"Союзрешение",1,1
4654303,"Яхонтов Николай Алексеевич",0,1
4654325,Adforia,0,1
4655979,Morko,0,2
4658116,"Project Managers",1,2
4659441,OKEx,1,1
4660237,"ASD Korea",1,1
4660778,"Компания Братьев Леонидов",1,1
4662549,"Неокорд",1,1
4663427,"Lucky Site",1,3
4663650,MyAppTop,1,1
4664693,"SAMSA AGENCY",1,1
4665555,M2data,1,1
4673139,"Сервер Проф",1,1
4675130,"СЦ Физприбор",1,1
4675367,"Виарти",1,2
4676802,Svetek,1,1
4679402,"ТМП",1,1
4679779,"Опора Финанс",1,1
4680544,"StreamLayer Inc",0,1
4681731,"Сарафанка",1,2
4682465,"Фин Дизайн",1,1
4684665,"КРОН",1,1
4687303,"РАЙЗ ИНВЕСТ ГРУПП",1,1
4687466,"Гелиос",1,1
4688923,Dalytics,1,1
4690105,"Васько А. В.",1,1
