network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius
2601:344:4400::/38,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:346:6000::/35,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:347:400::/38,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:3c1:c208::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:3c3:320::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:3c3:800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:3c5:104::/46,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:3c5:4400::/38,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:3c6:4208::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:3c8:8400::/38,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:400:20::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:402::/38,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:403:4200::/46,4990512,6252001,"",0,0,48125,42.2762,-83.2587,5
2601:403:c010::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:404:d800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:406:4300::/46,4990729,6252001,"",0,0,48219,42.4261,-83.2514,10
2601:406:4308::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:406:4d00::/45,4990729,6252001,"",0,0,48227,42.3888,-83.1895,5
2601:407:86a0::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:408:508::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:408:c000::/39,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:40b:20::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:40b:5000::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:40c:5000::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:40c:e000::/35,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:40e:8280::/46,5014130,6252001,"",0,0,48327,42.6449,-83.4036,5
2601:40e:8400::/38,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:410:90::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:442:800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:442:4800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:442:c800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:443:4400::/38,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:445:300::/40,5037649,6252001,"",0,0,55412,45.0228,-93.3012,1
2601:482:8200::/39,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:483:4::/47,4644312,6252001,"",0,0,37130,35.8437,-86.3881,10
2601:483:5800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:485:8000::/38,4293477,6252001,"",0,0,42345,37.2076,-87.1806,10
2601:486:240::/42,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:4c0:8010::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:4c1:8208::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:4c2:800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:4c2:8000::/38,4169510,6252001,"",0,0,32351,30.5868,-84.6088,5
2601:500:c204::/46,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:547:388::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:580:180::/41,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:581:c010::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:581:c040::/42,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:582:320::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:582:4608::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:582:c520::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:583:c800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:586:4880::/41,4158476,6252001,"",0,0,33010,25.8275,-80.2724,10
2601:587:4240::/42,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:587:42c0::/42,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:587:8204::/46,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:588:4204::/46,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:588:c200::/39,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:58a:140::/42,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:58c:4000::/40,4176409,6252001,"",0,0,32963,27.6893,-80.3757,10
2601:5c2:10::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:5c8:44a0::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:5cb:8800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:5cc:c740::/42,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:600:9000:a4a6:b514:b8b0::/92,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:600:9000:a4a6:b540::/74,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:601:208::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:601:e00::/40,5809844,6252001,"",0,0,98126,47.5461,-122.3723,1
2601:601:1608::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:602:ca80::/41,5811696,6252001,"",0,0,99208,47.7345,-117.447,10
2601:603:c00::/40,5812944,6252001,"",0,0,98466,47.223,-122.5361,5
2601:603:d00::/40,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:603:1900::/40,5812543,6252001,"",0,0,98390,47.2037,-122.2358,10
2601:603:1f60::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:603:1f90::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:603:4000::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:640:c300::/46,5405228,6252001,"",0,0,95687,38.3467,-121.9519,5
2601:641:c800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:642:4410::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:642:4500:263e::/66,5355933,6252001,"",0,0,94541,37.6736,-122.0944,5
2601:642:5000::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:643:240::/42,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:643:8510::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:643:8540::/42,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:644:2:8000::/50,5392508,6252001,"",0,0,94806,37.976,-122.3359,5
2601:644:810::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:644:888::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:644:8040::/42,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:644:8b10::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:644:8b40::/42,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:644:8d7f:c000::/52,5367440,6252001,"",0,0,94550,37.6864,-121.7654,10
2601:645::/46,5393287,6252001,"",0,0,95403,38.4782,-122.7475,5
2601:645:c800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:646:8d04::/46,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:646:9708::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:647:180::/41,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:648:8c00::/38,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:649:400::/38,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:64c::/30,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:681:8010::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:6c0:c010::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:6c1:20::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:6c1:4200::/39,4165565,6252001,"",0,0,34117,26.1188,-81.5215,20
2601:6c2:4000::/45,4165565,6252001,"",0,0,34102,26.1331,-81.7938,5
2601:6c4:8400::/38,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:700::/45,4161771,6252001,"",0,0,34788,28.8928,-81.7852,50
2601:701:2000::/35,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:701:8240::/42,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:701:c400::/38,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:740:8108::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:750::/28,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:780:c000:48d0:a8c2:7310::/94,4219964,6252001,"",0,0,30741,34.9578,-85.3012,5
2601:780:c000:48d0:a8c2:7316:1400:0/104,4219964,6252001,"",0,0,30741,34.9578,-85.3012,5
2601:781:9000::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:781:d000::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:782:2000::/35,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:7c0:4800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:800:83c0::/42,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:801:5000::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:801:c800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:802:1000::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:805:8800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:843:4000::/40,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:844:800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:846:6000::/35,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:846:c400::/38,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:846:c800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:881:c000::/34,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:882:4800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:882:d000::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:8c0::/39,5454711,6252001,"",0,0,87112,35.1013,-106.5247,5
2601:8c2:8100::/40,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:8c3:4200::/48,5454711,6252001,"",0,0,87109,35.1518,-106.5789,5
2601:902:4800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:902:c290::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:903:1000::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:903:4020::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:903:6000::/35,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:980:4000::/39,5186394,6252001,"",0,0,17018,40.3833,-76.9341,10
2601:982:8280::/50,4560160,6252001,"",0,0,17353,39.881,-77.3806,10
2601:983:4710::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:983:8080::/41,5194513,6252001,"",0,0,17036,40.2744,-76.7062,10
2601:986:8800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:986:9000::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:987:210::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:987:302:6500::/58,5197079,6252001,"",0,0,17603,40.009,-76.3631,10
2601:988:8100:72a0:d95f:9575::/97,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:988:8100:72a0:d95f:9575:ec00:0/106,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:988:8100:72a0:d95f:9575:ec66:0/113,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:989:4020::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:989:4320::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:989:4340::/42,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:98a:408::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2601:98b:c388::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:47:d800::/38,4458760,6252001,"",0,0,28326,35.3106,-79.3472,50
2602:d8:a1fe::/47,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:304:4d9c::/48,4223880,6252001,"",0,0,31087,33.2582,-83.0916,100
2602:304:681b:8000::/54,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:304:681b:8719:c0eb:8804:8000:0/97,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:304:6880::/43,4294267,6252001,"",0,0,42348,37.8503,-86.7638,10
2602:304:6e40::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:304:ae66:8000::/49,4049979,6252001,"",0,0,35214,33.5554,-86.887,1
2602:304:b0a0::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:304:b1b2::/47,4906125,6252001,"",0,0,60586,41.5636,-88.2157,50
2602:304:cd8c:dba0:e094:ddea:89f1:2000/115,4671654,6252001,"",0,0,78734,30.37,-97.9437,1000
2602:304:cd8c:dba0:e094:ddea:89f1:8000/113,4671654,6252001,"",0,0,78734,30.37,-97.9437,1000
2602:304:cd8c:dba0:e094:ddea:89f4:0/110,4671654,6252001,"",0,0,78734,30.37,-97.9437,1000
2602:304:cd8c:dba0:e095::/80,4671654,6252001,"",0,0,78734,30.37,-97.9437,1000
2602:306:3146::/47,4386381,6252001,"",0,0,63026,38.4998,-90.465,500
2602:306:31b4:f380::/58,4990512,6252001,"",0,0,48125,42.2762,-83.2587,1000
2602:306:31b4:f3e0:34ac::/82,4990512,6252001,"",0,0,48125,42.2762,-83.2587,1000
2602:306:31b4:f3e0:34ac:47f1:fa4d:0/115,4990512,6252001,"",0,0,48125,42.2762,-83.2587,1000
2602:306:31b4:f3e0:34ac:47f1:fa4d:2000/116,4990512,6252001,"",0,0,48125,42.2762,-83.2587,1000
2602:306:31b4:f3e0:3600::/71,4990512,6252001,"",0,0,48125,42.2762,-83.2587,1000
2602:306:3638::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:306:3930::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:306:39dc::/47,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:306:3b40::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:306:8056::/47,4402245,6252001,"",0,0,65721,37.0142,-93.1986,1000
2602:306:80b8::/47,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:306:8304::/46,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:306:8378:9400::/57,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:306:8378:94e0:3c80:9adf:c4a6:ac00/118,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:306:bc2c::/46,4983905,6252001,"",0,0,49224,42.2581,-84.7561,50
2602:306:bc68::/48,5265499,6252001,"",0,0,53066,43.11,-88.489,1
2602:306:bd4c::/47,5397717,6252001,"",0,0,91030,34.1082,-118.1569,1000
2602:306:bd9c::/47,5387877,6252001,"",0,0,92503,33.9249,-117.4592,100
2602:306:c450::/46,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:306:c462::/47,4639848,6252001,"",0,0,37801,35.6884,-84.0769,100
2602:306:c504::/46,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:306:cc28::/46,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:306:cc34::/46,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:306:cc70::/46,4062577,6252001,"",0,0,35633,34.8803,-87.7424,10
2602:306:cdde:6849:cd40::/77,4267733,6252001,"",0,0,66002,39.5594,-95.1304,50
2602:306:ce6a:8000::/49,4237579,6252001,"",0,0,62206,38.5491,-90.1601,5
2602:306:ce76::/48,4683462,6252001,"",0,0,75110,32.0905,-96.471,50
2602:306:ceac::/46,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:306:cfe8::/46,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:307::/32,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:30a::/35,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:30a:2cfe:3160:a402:d9c8:4094:c680/121,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:30a:2cfe:3160:a402:e000::/83,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:30a:2cfe:3160:a410::/76,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:30a:2cfe:3160:a600::/71,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:30a:2cfe:3161::/64,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:30a:2ede::/47,4409896,6252001,"",0,0,65810,37.1137,-93.2896,500
2602:30a:c0f9:9350:a2f3:c1ff:fec0:0/110,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:30a:c0fa::/47,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:805:8000::/40,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:808:a000::/44,6251999,6251999,"",0,0,"",43.6319,-79.3716,100
2602:fcef::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:fcf6:a::/48,2925533,4566966,"",0,0,60314,50.1103,8.7147,100
2602:fd18::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:fd3f:40::/42,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:fd8f::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:fda7::/36,6251999,6251999,"",0,0,"",43.6319,-79.3716,100
2602:fdbe::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:fe07::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:fe21::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:fe90:800::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:fe97::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:fed8::/36,6251999,6251999,"",0,0,"",43.6319,-79.3716,100
2602:fef1::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:ff04::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:ff34::/36,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:ffc5:80::/41,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:ffe4::/37,6252001,6252001,"",0,0,"",37.751,-97.822,100
2602:ffe4:c1f::/48,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:1000:200::/39,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:1006:0:1000::/52,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:1016:201:80::/57,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:1016:1400:8000::/49,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:1016:2520::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:1020:b00::/40,2660646,6252001,"",0,0,1204,46.1915,6.1403,100
2603:1026:7::/48,658225,6252001,"",0,0,00100,60.179,24.934,100
2603:1026:24::/47,2964574,6252001,"",0,0,D02,53.3379,-6.2591,100
2603:1027:1:1c0::/59,2650628,6252001,"",0,0,DH1,54.7699,-1.559,100
2603:1029:803::/48,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:1036:300:400::/54,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:1036:301:4100::/56,4853828,6252001,"",0,0,50307,41.6015,-93.6127,100
2603:1036:301:4200::/55,4853828,6252001,"",0,0,50307,41.6015,-93.6127,100
2603:1036:9ff:ff00::/57,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:1036:d18::/45,5815135,6252001,"",0,0,"",47.6032,-122.3412,100
2603:1037:0:8b::/64,4853828,6252001,"",0,0,50307,41.6015,-93.6127,100
2603:1037:0:c8::/64,4726206,6252001,"",0,0,78288,29.4221,-98.4926,100
2603:1037:1:60::/59,4887398,6252001,"",0,0,60602,41.8483,-87.6517,100
2603:1044::/31,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:1046:c00:c800::/53,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:1046:1500:10::/62,1269317,6252001,"",0,0,360510,22.4654,70.0709,100
2603:1047:0:1::/64,8223932,6252001,"",0,0,"",22.2795,114.146,100
2603:1047:8::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:1056:2000::/59,3871336,6252001,"",0,0,"",-33.4513,-70.6653,100
2603:1056:2001::/48,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:1062:0:110::/61,5815135,6252001,"",0,0,"",47.6032,-122.3412,100
2603:3000:200::/39,5467328,6252001,"",0,0,87401,36.7443,-108.1801,20
2603:3000:b00::/40,5484613,6252001,"",0,0,87043,35.3092,-106.5293,1
2603:3001:2400::/40,4205724,6252001,"",0,0,30047,33.852,-84.1152,10
2603:3005:2a00::/40,4832176,6252001,"",0,0,02536,41.5953,-70.5705,5
2603:3005:6a00::/41,4839843,6252001,"",0,0,06360,41.5362,-72.0833,20
2603:3006:1500::/40,5403783,6252001,"",0,0,93274,36.2017,-119.3402,100
2603:3006:17e4:8000:6db0:9ff0:62aa:e000/117,5406567,6252001,"",0,0,93292,36.3374,-119.2922,1
2603:3006:17e4:8000:6db0:9ff2::/95,5406567,6252001,"",0,0,93292,36.3374,-119.2922,1
2603:3006:17e4:8000:6db0:a000::/83,5406567,6252001,"",0,0,93292,36.3374,-119.2922,1
2603:3008:800::/39,4580098,6252001,"",0,0,29445,33.058,-80.0101,20
2603:300a:2100::/40,4883817,6252001,"",0,0,60504,41.7517,-88.2414,20
2603:300a:2300::/40,4887398,6252001,"",0,0,60631,41.9928,-87.8054,20
2603:3010:1400::/40,4167482,6252001,"",0,0,32177,29.6669,-81.6579,10
2603:3014:1e00::/40,4641239,6252001,"",0,0,38104,35.1387,-90.0095,20
2603:3015:e00:9400::b300/120,4994358,6252001,"",0,0,49503,42.9656,-85.65,10
2603:3015:e00:9400:1000::/68,4994358,6252001,"",0,0,49503,42.9656,-85.65,10
2603:3018:d00::/40,4644585,6252001,"",0,0,37215,36.0964,-86.8212,10
2603:301f:300::/40,5194057,6252001,"",0,0,15748,40.5245,-79.0843,20
2603:3020:2000::/39,4164138,6252001,"",0,0,33157,25.6062,-80.3452,50
2603:3021:1100::/40,4771395,6252001,"",0,0,23103,37.638,-77.7077,20
2603:3024:1701:7800:3820:d7b2:189:4c00/118,5392567,6252001,"",0,0,94901,37.9681,-122.5119,10
2603:3024:1701:7800:3820:d7b3::/96,5392567,6252001,"",0,0,94901,37.9681,-122.5119,10
2603:6010:1180::/41,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:6010:2c00::/40,4607598,6252001,"",0,0,38008,35.2507,-88.9998,10
2603:6010:b620::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:6010:d730::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:6010:d804::/46,4518284,6252001,"",0,0,45148,39.2949,-83.8933,20
2603:6010:fa00::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:6011:3a00::/40,5173623,6252001,"",0,0,44278,41.0972,-81.4219,5
2603:6011:a740::/42,4305504,6252001,"",0,0,40160,37.824,-85.9375,5
2603:6011:b700::/40,4509177,6252001,"",0,0,43229,40.0818,-82.9665,10
2603:6080:200::/40,4452253,6252001,"",0,0,27006,36.0065,-80.4463,5
2603:6080:1000::/38,4452808,6252001,"",0,0,27502,35.7178,-78.8428,10
2603:6080:2e00::/40,4460243,6252001,"",0,0,28226,35.0892,-80.8194,5
2603:6080:3e00::/39,4460243,6252001,"",0,0,28210,35.1293,-80.864,5
2603:6080:5280::/41,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:6080:9020::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:6080:9f80::/41,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:6080:a300::/40,4581832,6252001,"",0,0,29926,32.2108,-80.7459,5
2603:6080:ff00::/40,4482693,6252001,"",0,0,28128,35.2275,-80.1433,10
2603:6081:6d60::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:6081:8800::/42,4499612,6252001,"",0,0,27107,36.0395,-80.1896,20
2603:6084::/30,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:7000:e10::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:7000:5a00::/39,5128581,6252001,"",0,0,10011,40.7316,-73.9985,1
2603:7000:8880::/41,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:7000:9340::/42,5128581,6252001,"",0,0,10031,40.8231,-73.9513,1
2603:7000:ab08::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:7000:cb00::/46,5133273,6252001,"",0,0,11434,40.68,-73.775,1
2603:7000:d980::/41,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:7000:dd10::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:7000:e300::/40,5133273,6252001,"",0,0,11373,40.7364,-73.8695,1
2603:7080:6b00::/40,5116497,6252001,"",0,0,14904,42.0733,-76.7988,5
2603:7080:c600::/39,4977194,6252001,"",0,0,04280,44.1133,-70.0748,10
2603:7080:f800::/40,5130081,6252001,"",0,0,13126,43.4394,-76.4613,20
2603:7081:1d00::/41,5134086,6252001,"",0,0,14626,43.2123,-77.6995,5
2603:7081:3500::/40,5126015,6252001,"",0,0,14505,43.1546,-77.1863,10
2603:7081:5200::/39,5141502,6252001,"",0,0,12180,42.7273,-73.6696,5
2603:8000:2520::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8000:2780::/41,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8000:2d20::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8000:2e80::/41,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8000:4a80::/41,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8000:7400::/39,5370082,6252001,"",0,0,90266,33.8899,-118.4008,5
2603:8000:a300::/46,5368361,6252001,"",0,0,90036,34.0675,-118.3521,1
2603:8000:c508::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8000:cb60::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8000:cc40::/42,5368361,6252001,"",0,0,90018,34.0313,-118.3124,5
2603:8000:cc80::/41,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8000:df08::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8000:eb10::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8000:f93c::/46,5374732,6252001,"",0,0,92553,33.919,-117.2359,5
2603:8001:404::/46,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8001:710::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8001:e80::/41,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8001:1200::/40,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8001:1520::/43,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8001:1700::/40,5382146,6252001,"",0,0,92571,33.8137,-117.2228,10
2603:8001:3080::/41,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8001:3408::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8001:3c80::/41,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8001:4100::/40,5404119,6252001,"",0,0,92780,33.7372,-117.8232,5
2603:8001:4b08::/45,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8001:7a40::/42,5333944,6252001,"",0,0,91387,34.413,-118.4269,1
2603:8001:9110::/44,6252001,6252001,"",0,0,"",37.751,-97.822,100
2603:8001:9a00::/41,5405693,6252001,"",0,0,91401,34.1794,-118.4313,5
2603:8001:9d02::/49,6252001,6252001,"",0,0,"",37.751,-97.822,100
