network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius
66.249.108.0/24,4699066,6252001,,0,0,77007,29.7738,-95.406,10
66.254.40.0/22,6077445,6251999,,0,0,J8E,46.1949,-74.6264,200
66.255.218.192/27,4407010,6252001,,0,0,64505,39.7965,-94.8443,50
67.1.170.128/27,5318313,6252001,,0,0,85706,32.1453,-110.9456,20
67.9.66.68/30,4167147,6252001,,0,0,32809,28.4627,-81.3954,20
67.9.68.56/30,4166776,6252001,,0,0,34761,28.5836,-81.5324,20
67.9.87.212/30,4167348,6252001,,0,0,32765,28.6529,-81.2106,50
67.9.93.208/29,4172086,6252001,,0,0,32773,28.7675,-81.2844,100
67.9.106.152/30,4167147,6252001,,0,0,32810,28.6225,-81.4317,50
67.11.128.0/21,4726206,6252001,,0,0,78245,29.4187,-98.6882,5
67.48.34.116/30,4726206,6252001,,0,0,78256,29.6182,-98.626,500
67.48.55.160/30,4719457,6252001,,0,0,75075,33.0225,-96.729,100
67.48.62.144/30,4672989,6252001,,0,0,77701,30.0688,-94.1039,200
67.48.207.192/30,4711156,6252001,,0,0,76065,32.48,-96.9905,200
67.48.208.228/30,4673094,6252001,,0,0,76021,32.8545,-97.1359,200
67.48.218.224/30,4671654,6252001,,0,0,78753,30.3643,-97.6864,200
67.52.51.248/30,4265737,6252001,,0,0,47807,39.471,-87.4009,100
67.52.58.88/29,5247214,6252001,,0,0,53105,42.6669,-88.263,50
67.52.79.188/30,5856195,6252001,,0,0,96816,21.289,-157.8028,500
67.52.111.176/29,5334799,6252001,,0,0,91384,34.4827,-118.6254,50
67.52.125.32/28,5403022,6252001,,0,0,90503,33.846,-118.3456,1000
67.52.163.0/29,5403022,6252001,,0,0,90505,33.8104,-118.3531,50
67.52.167.64/29,5391710,6252001,,0,0,92405,34.1453,-117.3005,200
67.52.176.68/30,5441199,6252001,,0,0,81435,37.9408,-107.8243,50
67.52.186.144/29,5395244,6252001,,0,0,91403,34.1452,-118.4581,50
67.52.189.32/29,5350207,6252001,,0,0,92708,33.707,-117.9519,50
67.52.242.112/29,5264924,6252001,,0,0,53153,42.9385,-88.395,20
67.53.0.144/30,5255068,6252001,,0,0,53220,42.957,-87.9898,50
67.53.1.92/30,5258393,6252001,,0,0,53142,42.5601,-87.8756,50
67.53.13.192/29,5278159,6252001,,0,0,53222,43.0804,-88.0224,50
67.53.23.120/29,4282757,6252001,,0,0,41101,38.4736,-82.6413,10
67.53.39.28/30,5849996,6252001,,0,0,96761,20.9174,-156.6772,200
67.53.51.176/28,5857264,6252001,,0,0,96704,19.4386,-155.8875,1000
67.53.60.36/30,5850248,6252001,,0,0,96766,21.9837,-159.3693,200
67.53.81.48/29,5250393,6252001,,0,0,53018,43.0538,-88.3976,20
67.53.86.148/30,4276873,6252001,,0,0,66214,38.966,-94.7237,20
67.53.90.136/30,5263045,6252001,,0,0,53212,43.0742,-87.9149,100
67.53.115.248/30,5355828,6252001,,0,0,90250,33.9168,-118.3432,20
67.53.157.172/30,5278052,6252001,,0,0,53186,43.0006,-88.22,20
67.53.193.88/30,5847411,6252001,,0,0,96732,20.8814,-156.4783,50
67.53.245.136/30,5254962,6252001,,0,0,54303,44.5523,-88.0825,20
67.53.247.168/29,5263045,6252001,,0,0,53223,43.1601,-87.9944,20
67.69.43.0/24,6058560,6251999,,0,0,N5V,43.023,-81.1624,200
67.70.0.0/24,6087892,6251999,,0,0,L2H,43.1053,-79.1411,5
67.70.152.0/24,5895710,6251999,,0,0,L0R,43.171,-79.4767,1
67.71.94.0/23,5913695,6251999,,0,0,N1S,43.3592,-80.3347,10
67.78.18.228/30,4171563,6252001,,0,0,33702,27.8402,-82.6493,50
67.78.39.128/28,4696233,6252001,,0,0,78550,26.1966,-97.6912,500
67.78.81.4/30,4671654,6252001,,0,0,78704,30.2423,-97.7672,100
67.78.94.144/30,4709796,6252001,,0,0,78504,26.2516,-98.2271,500
67.78.113.140/30,4726206,6252001,,0,0,78218,29.4963,-98.4004,100
67.78.135.164/30,4174757,6252001,,0,0,33610,27.9929,-82.403,100
67.78.145.176/30,4148757,6252001,,0,0,33596,27.8895,-82.2421,50
67.78.182.88/30,4170965,6252001,,0,0,34771,28.2733,-81.1999,50
67.78.211.152/30,4171771,6252001,,0,0,33576,28.3299,-82.285,50
67.78.211.156/30,4174757,6252001,,0,0,33614,28.0109,-82.4948,50
67.78.230.132/30,4049979,6252001,,0,0,35212,33.5433,-86.7524,10
67.78.245.152/30,4163972,6252001,,0,0,32951,28.0217,-80.5395,50
67.78.250.208/30,4167147,6252001,,0,0,32821,28.3961,-81.4681,1
67.79.62.104/29,4726206,6252001,,0,0,78239,29.521,-98.362,100
67.79.63.224/30,5520993,6252001,,0,0,79906,31.81,-106.4207,100
67.79.65.112/30,4703811,6252001,,0,0,78640,30.0032,-97.8397,20
67.79.118.124/30,4688275,6252001,,0,0,78541,26.4481,-98.2842,20
67.79.122.76/30,4684888,6252001,,0,0,75208,32.7537,-96.8367,50
67.79.177.60/30,4167538,6252001,,0,0,32164,29.4843,-81.2042,100
67.79.191.12/30,4167147,6252001,,0,0,32821,28.3961,-81.4681,20
67.79.193.8/29,4721089,6252001,,0,0,75474,32.8983,-96.1261,1000
67.79.193.164/30,4703811,6252001,,0,0,78640,30.0032,-97.8397,1000
67.79.222.184/30,4714131,6252001,,0,0,78130,29.7229,-98.0742,50
67.79.226.228/30,4673475,6252001,,0,0,78341,27.5957,-98.4119,500
67.79.238.60/30,4739226,6252001,,0,0,77662,30.1476,-93.9984,200
67.79.241.152/30,4694482,6252001,,0,0,75051,32.7117,-96.9993,10
67.81.80.0/23,5097598,6252001,,0,0,07202,40.6582,-74.221,1
67.108.192.0/18,6252001,6252001,,0,0,,37.751,-97.822,1000
67.132.124.0/23,5596475,6252001,,0,0,83406,43.4732,-111.9661,50
67.148.42.0/24,6252001,6252001,,0,0,,37.751,-97.822,1000
67.160.64.0/22,5793933,6252001,,0,0,98208,47.8948,-122.2031,5
67.186.154.0/23,4930956,6252001,,0,0,02118,42.3388,-71.0726,1
67.199.219.146/31,4998956,6252001,,0,0,49065,42.1545,-85.829,20
67.210.63.0/25,4547849,6252001,,0,0,74059,35.9768,-97.0441,50
67.212.247.0/24,4632852,6252001,,0,0,38556,36.4215,-84.9384,50
67.215.152.0/25,5969782,6251999,,0,0,L9B,43.2025,-79.9016,10
67.216.131.0/24,4571722,6252001,,0,0,29910,32.2508,-80.8718,20
67.223.24.0/23,4608657,6252001,,0,0,37620,36.5686,-82.1819,10
67.229.16.0/21,6252001,6252001,,0,0,,37.751,-97.822,1000
67.244.136.0/21,5116815,6252001,,0,0,14450,43.0908,-77.4348,5
67.251.207.0/30,5125771,6252001,,0,0,10029,40.7961,-73.9513,10
68.0.188.0/22,5288636,6252001,,0,0,85122,32.8946,-111.7493,10
68.0.254.0/24,5225507,6252001,,0,0,02889,41.7139,-71.3895,10
68.14.27.0/24,5222866,6252001,,0,0,02835,41.5164,-71.3761,20
68.28.60.0/23,5308655,6252001,,0,0,85001,33.4532,-112.0748,1000
68.34.12.0/24,4995197,6252001,,0,0,48212,42.4122,-83.0547,5
68.38.246.0/27,4258285,6252001,,0,0,46140,39.7891,-85.8094,10
68.41.244.0/23,4994358,6252001,,0,0,49506,42.9469,-85.6206,5
68.43.26.0/23,4994358,6252001,,0,0,49544,43.0073,-85.7255,10
68.54.116.0/23,4259418,6252001,,0,0,46224,39.7954,-86.2658,5
68.83.211.0/24,4358772,6252001,,0,0,20639,38.6095,-76.6003,20
68.84.24.0/21,4174715,6252001,,0,0,32305,30.334,-84.287,10
68.84.112.0/22,4145381,6252001,,0,0,19805,39.7458,-75.581,10
68.112.196.172/30,5251436,6252001,,0,0,54703,44.833,-91.5125,200
68.113.206.140/30,4691930,6252001,,0,0,76101,32.7714,-97.2915,1000
68.115.54.56/29,5274644,6252001,,0,0,54481,44.5228,-89.5583,1
68.115.152.128/30,4453066,6252001,,0,0,28803,35.5397,-82.5151,100
68.115.155.200/29,4569298,6252001,,0,0,29621,34.5251,-82.6307,100
68.115.165.180/30,4598353,6252001,,0,0,29687,34.9274,-82.3186,50
68.115.185.64/30,4458033,6252001,,0,0,27546,35.332,-78.9212,100
68.115.186.88/29,4788158,6252001,,0,0,23433,36.9094,-76.4878,100
68.115.211.0/29,4453066,6252001,,0,0,28806,35.5825,-82.6115,50
68.115.245.176/29,4580543,6252001,,0,0,29615,34.8627,-82.3186,50
68.115.251.40/30,4497912,6252001,,0,0,28787,35.7113,-82.5467,100
68.116.48.128/28,5729080,6252001,,0,0,97526,42.4638,-123.3464,200
68.116.57.232/30,5562087,6252001,,0,0,95531,41.7817,-124.1332,200
68.116.74.68/30,5740099,6252001,,0,0,97501,42.2808,-122.9047,500
68.116.97.28/30,5740099,6252001,,0,0,97501,42.2808,-122.9047,200
68.116.255.120/29,4691930,6252001,,0,0,76104,32.7261,-97.3183,10
68.117.102.112/29,5244010,6252001,,0,0,54409,45.1351,-89.1408,200
68.117.119.204/30,5244247,6252001,,0,0,54806,46.5586,-90.7388,100
68.118.30.188/30,4453066,6252001,,0,0,28803,35.5397,-82.5151,20
68.118.32.16/30,5756777,6252001,,0,0,97141,45.4525,-123.8198,200
68.118.155.32/30,4453066,6252001,,0,0,28803,35.5397,-82.5151,20
68.119.177.40/29,4597200,6252001,,0,0,29306,34.895,-81.9204,50
68.168.206.0/25,4742380,6252001,,0,0,75169,32.7283,-96.0079,50
68.169.166.0/25,4227012,6252001,,0,0,30752,34.9017,-85.5171,20
68.169.208.0/26,5018285,6252001,,0,0,55309,45.3511,-93.7398,20
68.184.15.0/24,4407237,6252001,,0,0,63376,38.783,-90.6351,5
68.185.27.120/29,5727032,6252001,,0,0,97439,43.991,-124.093,200
68.185.110.224/28,4402178,6252001,,0,0,63114,38.7023,-90.3644,10
68.186.37.224/27,5352214,6252001,,0,0,95020,37.0156,-121.5779,100
68.186.46.8/29,5354552,6252001,,0,0,93433,35.123,-120.6193,200
68.186.202.0/24,4051059,6252001,,0,0,35957,34.1895,-86.1933,20
68.187.47.0/24,4691930,6252001,,0,0,76107,32.7446,-97.3842,5
68.188.0.116/30,4233813,6252001,,0,0,62221,38.5423,-89.9588,20
68.188.9.72/29,4407066,6252001,,0,0,63144,38.6185,-90.3449,20
68.188.67.36/30,4379966,6252001,,0,0,63703,37.3059,-89.5181,20
68.188.71.36/30,4407066,6252001,,0,0,63114,38.7023,-90.3644,20
68.188.71.136/29,4407066,6252001,,0,0,63114,38.7023,-90.3644,20
68.188.134.0/26,4987617,6252001,,0,0,49601,44.2504,-85.43,50
68.189.18.176/30,5407529,6252001,,0,0,95076,36.9102,-121.7564,1000
68.189.19.240/30,5392323,6252001,,0,0,93401,35.2612,-120.655,1000
68.189.87.48/29,5342586,6252001,,0,0,95316,37.5411,-120.7735,500
68.189.112.224/29,5570065,6252001,,0,0,96080,40.1811,-122.2359,200
68.189.119.128/30,5558857,6252001,,0,0,96007,40.4574,-122.3282,100
68.189.208.0/30,4691930,6252001,,0,0,76107,32.7446,-97.3842,20
68.190.203.56/30,5381396,6252001,,0,0,91101,34.1473,-118.1446,50
68.191.197.216/30,4390705,6252001,,0,0,63050,38.257,-90.5801,20
68.191.255.136/30,5280935,6252001,,0,0,06470,41.3948,-73.3214,10
68.198.184.0/22,5110302,6252001,,0,0,11235,40.5828,-73.9532,1
68.203.60.0/22,4716805,6252001,,0,0,77632,30.1775,-93.8409,10
68.224.104.0/24,5509403,6252001,,0,0,89031,36.2625,-115.1732,5
69.4.95.80/28,6157390,6251999,,0,0,L8E,43.2183,-79.7036,1000
69.4.102.0/25,5257080,6252001,,0,0,54016,44.9863,-92.7278,100
69.4.159.0/24,5346111,6252001,,0,0,95758,38.4272,-121.442,5
69.5.120.0/21,5234372,6252001,,0,0,05401,44.4829,-73.2253,5
69.6.184.0/21,5521724,6252001,,0,0,79839,31.2915,-105.844,100
69.9.229.0/24,5688025,6252001,,0,0,58503,46.8393,-100.782,20
69.14.0.0/21,4989133,6252001,,0,0,48035,42.5538,-82.9185,10
69.19.246.0/23,6252001,6252001,,0,0,,37.751,-97.822,1000
69.27.210.128/25,5056965,6252001,,0,0,63561,40.412,-92.5748,1
69.31.134.0/23,6252001,6252001,,0,0,,37.751,-97.822,1000
69.35.196.208/28,6252001,6252001,,0,0,,37.751,-97.822,1000
69.61.208.0/20,4508722,6252001,,0,0,45227,39.1526,-84.3869,20
69.63.37.192/26,5913414,6251999,,0,0,L7C,43.8753,-79.8558,100
69.63.91.168/30,4286717,6252001,,0,0,42718,37.3441,-85.3497,200
69.67.41.0/25,993800,953987,,0,0,2041,-26.2308,28.0585,1000
69.70.125.0/24,5931074,6251999,,0,0,J2K,45.2001,-72.7491,100
69.73.127.0/24,4830796,6252001,,0,0,36830,32.5484,-85.4682,20
69.74.56.0/23,6252001,6252001,,0,0,,37.751,-97.822,1000
69.75.17.0/30,5355828,6252001,,0,0,90250,33.9168,-118.3432,50
69.75.78.160/30,5330582,6252001,,0,0,92821,33.9339,-117.8854,100
69.75.110.96/28,5391710,6252001,,0,0,92405,34.1453,-117.3005,50
69.75.138.240/30,5384170,6252001,,0,0,91768,34.067,-117.7729,50
69.75.151.244/30,5339840,6252001,,0,0,92626,33.6748,-117.9089,100
69.75.167.104/29,5330582,6252001,,0,0,92821,33.9339,-117.8854,50
69.75.192.216/29,5378771,6252001,,0,0,92056,33.1955,-117.2862,100
69.75.198.200/30,5377654,6252001,,0,0,91605,34.2003,-118.4045,50
69.75.204.40/30,5393212,6252001,,0,0,90404,34.0308,-118.473,50
69.75.211.248/29,5391811,6252001,,0,0,92037,32.8425,-117.2484,50
69.75.218.240/28,5387152,6252001,,0,0,91335,34.1979,-118.5371,50
69.75.219.88/29,5355828,6252001,,0,0,90250,33.9168,-118.3432,50
69.107.8.0/21,6252001,6252001,,0,0,,37.751,-97.822,1000
69.116.60.0/22,5103269,6252001,,0,0,07450,40.9864,-74.1112,5
69.118.60.0/22,5110266,6252001,,0,0,10462,40.847,-73.8616,1
69.122.186.0/26,5140538,6252001,,0,0,10591,41.0841,-73.8397,20
69.130.69.192/26,4979840,6252001,,0,0,04488,44.8843,-69.1069,50
69.135.19.108/30,4509177,6252001,,0,0,43221,40.0233,-83.0859,100
69.135.37.72/29,5149222,6252001,,0,0,44706,40.7688,-81.4137,500
69.135.46.236/30,5150529,6252001,,0,0,44105,41.452,-81.6146,500
69.135.106.8/30,5155572,6252001,,0,0,44041,41.8029,-80.9474,200
69.141.248.0/21,4503195,6252001,,0,0,08062,39.7242,-75.2076,10
69.144.16.0/23,5645859,6252001,,0,0,59912,48.3595,-114.1884,10
69.146.112.0/22,5640350,6252001,,0,0,59105,45.9497,-108.599,20
69.147.215.0/25,5257080,6252001,,0,0,54016,44.9863,-92.7278,20
69.158.36.0/24,6094817,6251999,,0,0,K1A,45.413,-75.7011,10
69.161.126.0/25,5086024,6252001,,0,0,03835,43.3884,-71.0647,5
69.178.130.0/23,5339631,6252001,,0,0,92879,33.8789,-117.5353,20
69.193.10.12/30,5112961,6252001,,0,0,12065,42.8482,-73.7863,100
69.193.27.188/30,5136454,6252001,,0,0,12304,42.781,-73.9115,200
69.193.35.168/30,5113902,6252001,,0,0,14525,42.9102,-78.0269,200
69.193.113.16/28,5134295,6252001,,0,0,13440,43.2168,-75.4535,100
69.193.114.184/30,5140405,6252001,,0,0,13202,43.041,-76.1489,100
69.193.131.44/30,5128581,6252001,,0,0,10014,40.7365,-74.0055,100
69.193.140.252/30,5125771,6252001,,0,0,10022,40.7547,-73.9614,20
69.193.196.184/29,5125771,6252001,,0,0,10010,40.738,-73.9858,20
69.193.207.88/30,5128581,6252001,,0,0,10014,40.7365,-74.0055,20
69.193.209.116/30,5125771,6252001,,0,0,10022,40.7547,-73.9614,20
69.194.4.103/32,4167147,6252001,,0,0,32801,28.5436,-81.3738,500
69.196.82.0/24,6251999,6251999,,0,0,,43.6319,-79.3716,1000
69.209.128.0/18,6252001,6252001,,0,0,,37.751,-97.822,1000
69.244.76.0/23,4771401,6252001,,0,0,20109,38.7701,-77.6321,5
69.245.93.0/24,4193208,6252001,,0,0,31308,32.1273,-81.4983,20
69.251.114.0/23,4794457,6252001,,0,0,22191,38.6326,-77.2661,5
69.255.24.192/27,4358821,6252001,,0,0,20782,38.9635,-76.9672,10
70.15.232.0/22,5212477,6252001,,0,0,18080,40.7368,-75.6167,5
70.19.41.0/25,5110302,6252001,,0,0,11222,40.7252,-73.944,1
70.25.160.0/19,6251999,6251999,,0,0,,43.6319,-79.3716,1000
70.29.132.0/22,5894171,6251999,,0,0,L4N,44.3546,-79.6889,5
70.33.192.0/21,6251999,6251999,,0,0,,43.6319,-79.3716,1000
70.34.8.0/24,5536630,6252001,,0,0,84720,37.6771,-113.062,100
70.37.139.0/24,4887398,6252001,,0,0,60602,41.8483,-87.6517,1000
70.39.138.0/24,6252001,6252001,,0,0,,37.751,-97.822,1000
70.40.92.232/29,4492756,6252001,,0,0,28461,33.9654,-78.0359,20
70.52.200.0/23,6184009,6251999,,0,0,L4L,43.8072,-79.5946,20
70.60.0.244/30,5150529,6252001,,0,0,44143,41.5622,-81.4842,200
70.60.5.132/30,5155499,6252001,,0,0,44125,41.4344,-81.6373,500
70.60.29.248/30,4508722,6252001,,0,0,45240,39.2899,-84.5291,5
70.60.35.24/29,5156270,6252001,,0,0,43023,40.0768,-82.5219,50
70.60.39.48/30,4508204,6252001,,0,0,45459,39.6438,-84.1743,100
70.60.41.160/29,5172078,6252001,,0,0,45365,40.2861,-84.1729,100
70.60.44.140/30,4508722,6252001,,0,0,45243,39.1811,-84.345,50
70.60.115.212/30,4467732,6252001,,0,0,28056,35.2137,-81.122,50
70.60.175.16/30,5192019,6252001,,0,0,16125,41.4057,-80.3739,200
70.60.194.120/29,4472370,6252001,,0,0,28078,35.401,-80.8688,20
70.61.16.220/30,4509177,6252001,,0,0,43212,39.9881,-83.0479,500
70.61.62.172/30,5164194,6252001,,0,0,44849,40.8286,-83.1229,50
70.61.70.208/29,4597948,6252001,,0,0,29150,33.9133,-80.3587,200
70.61.79.36/30,4460243,6252001,,0,0,28214,35.2722,-80.9543,100
70.61.89.184/29,4487042,6252001,,0,0,27615,35.8846,-78.6385,50
70.61.97.72/30,4460243,6252001,,0,0,28273,35.1287,-80.9338,200
70.61.99.24/30,4480560,6252001,,0,0,28120,35.3084,-81.0256,50
70.61.103.52/30,4460243,6252001,,0,0,28203,35.21,-80.8512,200
70.61.144.128/29,4508722,6252001,,0,0,45247,39.2224,-84.6512,100
70.61.151.104/29,5161902,6252001,,0,0,43302,40.5912,-83.1258,50
70.61.152.4/30,4528923,6252001,,0,0,43701,39.9275,-82.0032,500
70.61.167.192/30,4509177,6252001,,0,0,43230,40.0326,-82.8799,200
70.61.169.228/30,4300105,6252001,,0,0,42066,36.7314,-88.6501,200
70.61.252.24/30,5174897,6252001,,0,0,43078,40.1067,-83.7621,200
70.62.13.136/30,4509177,6252001,,0,0,43221,40.0233,-83.0859,100
70.62.26.176/29,5188843,6252001,,0,0,16510,42.1087,-79.9535,200
70.62.108.216/29,4487042,6252001,,0,0,27609,35.8536,-78.6262,200
70.62.126.224/28,4487042,6252001,,0,0,27610,35.7614,-78.6015,100
70.62.153.8/29,4509177,6252001,,0,0,43085,40.0946,-83.0118,500
70.62.167.228/30,5150927,6252001,,0,0,44024,41.5696,-81.2096,100
70.62.217.112/30,5162645,6252001,,0,0,44060,41.6868,-81.3399,200
70.62.232.100/30,4518264,6252001,,0,0,45044,39.5082,-84.3987,200
70.63.12.192/28,5145476,6252001,,0,0,44302,41.0956,-81.5323,100
70.63.33.4/30,5164466,6252001,,0,0,43055,40.0732,-82.4017,200
70.63.38.216/30,4508722,6252001,,0,0,45244,39.1191,-84.349,200
70.63.52.80/28,4259418,6252001,,0,0,46222,39.7932,-86.2132,10
70.63.61.8/29,5151613,6252001,,0,0,44221,41.141,-81.4768,100
70.63.61.76/30,5151613,6252001,,0,0,44221,41.141,-81.4768,100
70.63.61.240/30,5155499,6252001,,0,0,44125,41.4344,-81.6373,100
70.63.82.40/30,4474040,6252001,,0,0,28083,35.4838,-80.6031,100
70.63.121.88/29,4469146,6252001,,0,0,27403,36.0617,-79.8239,50
70.63.145.128/30,4471241,6252001,,0,0,27278,36.0774,-79.088,200
70.63.148.197/32,4460243,6252001,,0,0,28262,35.3193,-80.7456,200
70.63.164.136/29,4491180,6252001,,0,0,28150,35.3135,-81.5599,100
70.63.175.48/30,4500092,6252001,,0,0,28480,34.2228,-77.7932,200
70.63.209.160/30,4480153,6252001,,0,0,28557,34.7221,-76.7543,50
70.63.212.248/29,4482084,6252001,,0,0,28570,34.7551,-76.9069,50
70.63.243.192/29,4469146,6252001,,0,0,27405,36.1219,-79.7777,100
70.81.73.0/24,5992830,6251999,,0,0,H9J,45.4522,-73.8681,5
70.83.120.0/24,6325494,6251999,,0,0,G2B,46.8469,-71.3289,5
70.91.216.0/22,4930956,6252001,,0,0,02115,42.3427,-71.0922,50
70.97.224.0/21,5042373,6252001,,0,0,55372,44.7098,-93.4129,10
70.98.145.0/24,5419384,6252001,,0,0,80210,39.6796,-104.9626,100
70.113.233.96/28,4700168,6252001,,0,0,75062,32.8489,-96.9667,100
70.113.240.76/30,4703223,6252001,,0,0,76541,31.1131,-97.7221,200
70.113.251.184/30,4705923,6252001,,0,0,78238,29.451,-98.6169,50
70.117.42.220/30,4673094,6252001,,0,0,76021,32.8545,-97.1359,50
70.118.18.220/30,4727756,6252001,,0,0,78155,29.5593,-97.9631,100
70.118.25.128/29,4706161,6252001,,0,0,78642,30.6622,-97.931,100
70.118.25.160/29,4679195,6252001,,0,0,75006,32.9657,-96.8825,100
70.118.31.248/30,4671654,6252001,,0,0,78758,30.3773,-97.71,100
70.118.62.40/30,4671654,6252001,,0,0,78746,30.2971,-97.8181,200
70.118.67.112/28,4671654,6252001,,0,0,78749,30.2133,-97.8533,100
70.118.73.196/30,4727756,6252001,,0,0,78155,29.5593,-97.9631,500
70.118.87.32/30,4726206,6252001,,0,0,78238,29.451,-98.6169,200
70.119.37.64/26,4710826,6252001,,0,0,75149,32.7691,-96.6053,5
70.124.118.0/24,4705349,6252001,,0,0,78045,27.6357,-99.5923,20
70.124.192.0/23,4672989,6252001,,0,0,77706,30.0959,-94.1689,5
70.125.238.104/29,4683416,6252001,,0,0,78414,27.6776,-97.3651,1
70.125.238.128/30,4671654,6252001,,0,0,78726,30.43,-97.8326,1
70.127.64.0/24,4173838,6252001,,0,0,34609,28.4797,-82.5126,5
70.127.212.0/22,4171563,6252001,,0,0,33712,27.7363,-82.6654,1
70.141.232.0/23,4544349,6252001,,0,0,73112,35.5144,-97.5865,100
70.162.126.0/24,5308655,6252001,,0,0,85009,33.4602,-112.1334,10
70.171.196.0/23,5295903,6252001,,0,0,85295,33.3054,-111.7401,5
70.172.47.0/25,5308655,6252001,,0,0,85085,33.7529,-112.0893,10
70.180.128.0/22,5506956,6252001,,0,0,89121,36.122,-115.086,5
70.183.12.0/24,5223593,6252001,,0,0,02840,41.4866,-71.3295,200
70.239.186.0/23,4726206,6252001,,0,0,78227,29.3991,-98.6421,10
70.249.228.0/23,4691930,6252001,,0,0,76179,32.9074,-97.4257,10
71.8.32.84/30,4083004,6252001,,0,0,36272,33.8389,-85.646,100
71.8.47.0/30,4049979,6252001,,0,0,35215,33.6454,-86.7014,10
71.8.196.24/29,5071348,6252001,,0,0,68847,40.7128,-99.0783,100
71.8.237.172/30,5069297,6252001,,0,0,68803,40.9286,-98.3873,50
71.9.157.148/30,4939647,6252001,,0,0,01520,42.3432,-71.8394,20
71.9.159.208/30,5280935,6252001,,0,0,06470,41.3948,-73.3214,20
71.10.7.184/30,6252001,6252001,,0,0,,37.751,-97.822,1000
71.11.7.72/29,4956184,6252001,,0,0,01606,42.3091,-71.8001,100
71.12.25.216/30,4571805,6252001,,0,0,29316,35.046,-81.981,100
71.13.69.144/30,4997787,6252001,,0,0,49007,42.3032,-85.5917,200
71.13.75.72/30,4983989,6252001,,0,0,49010,42.5256,-85.8661,100
71.13.139.0/29,5017396,6252001,,0,0,56425,46.3407,-94.2827,200
71.13.193.80/29,5244312,6252001,,0,0,54411,44.9811,-90.0115,20
71.13.207.44/30,5251521,6252001,,0,0,54426,44.9046,-90.0125,100
71.14.151.0/28,4694459,6252001,,0,0,76049,32.4501,-97.7293,10
71.14.219.208/28,4411912,6252001,,0,0,63017,38.6438,-90.5301,50
71.15.57.80/28,4378391,6252001,,0,0,63044,38.748,-90.4216,50
71.22.232.0/23,6252001,6252001,,0,0,,37.751,-97.822,1000
71.40.5.48/28,4676740,6252001,,0,0,78520,25.9356,-97.5209,500
71.40.23.100/30,4670300,6252001,,0,0,75002,33.0928,-96.6454,1
71.40.53.76/30,4724194,6252001,,0,0,75089,32.9346,-96.5544,500
71.40.55.160/27,4727756,6252001,,0,0,78155,29.5593,-97.9631,500
71.40.65.228/30,4728653,6252001,,0,0,77656,30.3244,-94.1907,200
71.40.105.176/30,4714131,6252001,,0,0,78130,29.7229,-98.0742,100
71.40.115.160/29,4703223,6252001,,0,0,76541,31.1131,-97.7221,200
71.40.139.172/30,4148986,6252001,,0,0,34601,28.5651,-82.3755,20
71.40.148.60/30,4159786,6252001,,0,0,34450,28.834,-82.2822,50
71.40.152.164/30,4148708,6252001,,0,0,34203,27.4583,-82.5287,20
71.40.196.80/29,4688275,6252001,,0,0,78539,26.2823,-98.1825,200
71.41.44.32/28,4161534,6252001,,0,0,34638,28.2475,-82.4943,50
71.41.83.144/29,4148986,6252001,,0,0,34601,28.5651,-82.3755,50
71.41.90.48/30,4161438,6252001,,0,0,33815,28.0493,-82.0069,50
71.41.110.0/28,4164547,6252001,,0,0,32571,30.671,-87.1737,20
71.41.114.108/30,4163220,6252001,,0,0,32751,28.6221,-81.3655,20
71.41.119.168/30,4163220,6252001,,0,0,32751,28.6221,-81.3655,20
71.41.123.96/29,4146166,6252001,,0,0,32703,28.6524,-81.4897,20
71.41.123.144/28,4167147,6252001,,0,0,32810,28.6225,-81.4317,20
71.41.125.120/30,4163971,6252001,,0,0,32934,28.132,-80.7078,50
71.41.132.132/30,4726206,6252001,,0,0,78229,29.5042,-98.5697,50
71.41.168.144/28,4683416,6252001,,0,0,78405,27.7776,-97.4285,10
71.41.182.88/29,5520677,6252001,,0,0,78852,28.7031,-100.4785,500
71.41.189.176/28,4671654,6252001,,0,0,78731,30.3471,-97.7649,50
71.41.198.200/29,4684888,6252001,,0,0,75247,32.8137,-96.8704,20
71.41.200.96/29,4726206,6252001,,0,0,78244,29.4812,-98.3435,200
71.41.225.128/30,4743105,6252001,,0,0,76712,31.5095,-97.2303,50
71.41.227.64/28,4671240,6252001,,0,0,76001,32.6227,-97.1479,50
71.42.33.28/30,4154205,6252001,,0,0,32132,28.9818,-80.9103,50
71.42.61.144/29,4166776,6252001,,0,0,34761,28.5836,-81.5324,100
71.42.92.48/29,4684888,6252001,,0,0,75230,32.8996,-96.7906,500
71.42.97.152/29,4726206,6252001,,0,0,78260,29.7026,-98.4759,50
71.42.153.180/30,4684888,6252001,,0,0,75219,32.8131,-96.8141,500
71.42.229.32/29,4684888,6252001,,0,0,75236,32.6875,-96.9041,200
71.43.1.200/30,4167147,6252001,,0,0,32804,28.5759,-81.3957,20
71.43.21.96/29,4178560,6252001,,0,0,32789,28.5981,-81.3515,500
71.43.44.200/29,4145941,6252001,,0,0,32714,28.6623,-81.4136,50
71.43.71.180/30,4146166,6252001,,0,0,32712,28.7115,-81.5135,50
71.43.74.56/29,4167147,6252001,,0,0,32801,28.5436,-81.3738,50
